no,tanggal,musim,tahun,bulan,jam,hari_libur,hari,hari_kerja,cuaca,suhu,suhu_subjek,kelembapan,kecepatan_angin,kasual,terdaftar,total
262,2011-01-12,Semi,2011,Januari,08:00,0,Rabu,1,Cerah,7,8,59,11,3,125,128
263,2011-01-12,Semi,2011,Januari,09:00,0,Rabu,1,Cerah,7,7,59,22,3,78,81
264,2011-01-12,Semi,2011,Januari,10:00,0,Rabu,1,Cerah,7,9,55,15,0,39,39
265,2011-01-12,Semi,2011,Januari,11:00,0,Rabu,1,Cerah,8,9,51,26,3,32,35
266,2011-01-12,Semi,2011,Januari,12:00,0,Rabu,1,Cerah,8,8,47,39,3,52,55
267,2011-01-12,Semi,2011,Januari,13:00,0,Rabu,1,Cerah,9,10,44,24,0,49,49
268,2011-01-12,Semi,2011,Januari,14:00,0,Rabu,1,Cerah,8,9,47,22,0,44,44
269,2011-01-12,Semi,2011,Januari,15:00,0,Rabu,1,Cerah,8,8,47,28,1,48,49
270,2011-01-12,Semi,2011,Januari,16:00,0,Rabu,1,Cerah,9,10,44,22,5,63,68
271,2011-01-12,Semi,2011,Januari,17:00,0,Rabu,1,Cerah,8,9,47,24,0,139,139
272,2011-01-12,Semi,2011,Januari,18:00,0,Rabu,1,Cerah,8,8,47,35,2,135,137
273,2011-01-12,Semi,2011,Januari,19:00,0,Rabu,1,Cerah,7,8,47,28,1,82,83
274,2011-01-12,Semi,2011,Januari,20:00,0,Rabu,1,Cerah,7,7,50,22,2,54,56
275,2011-01-12,Semi,2011,Januari,21:00,0,Rabu,1,Cerah,7,7,55,22,0,57,57
276,2011-01-12,Semi,2011,Januari,22:00,0,Rabu,1,Cerah,7,6,55,30,1,32,33
277,2011-01-12,Semi,2011,Januari,23:00,0,Rabu,1,Cerah,6,5,59,28,1,19,20
278,2011-01-13,Semi,2011,Januari,00:00,0,Kamis,1,Cerah,6,6,59,19,1,6,7
279,2011-01-13,Semi,2011,Januari,01:00,0,Kamis,1,Cerah,6,6,50,19,0,2,2
280,2011-01-13,Semi,2011,Januari,02:00,0,Kamis,1,Cerah,6,6,50,24,0,2,2
281,2011-01-13,Semi,2011,Januari,03:00,0,Kamis,1,Cerah,6,6,50,22,0,3,3
282,2011-01-13,Semi,2011,Januari,04:00,0,Kamis,1,Cerah,6,6,50,17,0,4,4
283,2011-01-13,Semi,2011,Januari,05:00,0,Kamis,1,Cerah,6,6,50,20,0,3,3
284,2011-01-13,Semi,2011,Januari,06:00,0,Kamis,1,Cerah,5,8,54,9,0,28,28
285,2011-01-13,Semi,2011,Januari,07:00,0,Kamis,1,Cerah,5,8,54,9,0,72,72
286,2011-01-13,Semi,2011,Januari,08:00,0,Kamis,1,Cerah,6,7,50,13,5,197,202
287,2011-01-13,Semi,2011,Januari,09:00,0,Kamis,1,Cerah,6,6,50,22,2,137,139
288,2011-01-13,Semi,2011,Januari,10:00,0,Kamis,1,Berkabut,7,7,50,24,2,36,38
289,2011-01-13,Semi,2011,Januari,11:00,0,Kamis,1,Berkabut,8,8,44,30,4,33,37
290,2011-01-13,Semi,2011,Januari,12:00,0,Kamis,1,Cerah,8,8,44,28,3,49,52
291,2011-01-13,Semi,2011,Januari,13:00,0,Kamis,1,Cerah,9,10,41,30,2,81,83
292,2011-01-13,Semi,2011,Januari,14:00,0,Kamis,1,Cerah,9,10,41,26,3,39,42
293,2011-01-13,Semi,2011,Januari,15:00,0,Kamis,1,Cerah,10,11,38,20,5,55,60
294,2011-01-13,Semi,2011,Januari,16:00,0,Kamis,1,Cerah,10,11,38,24,2,76,78
295,2011-01-13,Semi,2011,Januari,17:00,0,Kamis,1,Cerah,8,9,40,19,4,158,162
296,2011-01-13,Semi,2011,Januari,18:00,0,Kamis,1,Cerah,8,9,40,22,3,141,144
297,2011-01-13,Semi,2011,Januari,19:00,0,Kamis,1,Cerah,7,8,47,17,1,98,99
298,2011-01-13,Semi,2011,Januari,20:00,0,Kamis,1,Cerah,7,8,47,15,0,64,64
299,2011-01-13,Semi,2011,Januari,21:00,0,Kamis,1,Cerah,6,6,46,20,0,40,40
300,2011-01-13,Semi,2011,Januari,22:00,0,Kamis,1,Cerah,6,6,46,22,0,30,30
301,2011-01-13,Semi,2011,Januari,23:00,0,Kamis,1,Cerah,5,7,50,13,1,14,15
302,2011-01-14,Semi,2011,Januari,00:00,0,Jumat,1,Cerah,5,7,50,13,0,14,14
303,2011-01-14,Semi,2011,Januari,01:00,0,Jumat,1,Cerah,4,6,54,11,0,5,5
304,2011-01-14,Semi,2011,Januari,02:00,0,Jumat,1,Cerah,4,6,54,9,0,1,1
305,2011-01-14,Semi,2011,Januari,03:00,0,Jumat,1,Cerah,4,7,54,7,0,1,1
306,2011-01-14,Semi,2011,Januari,05:00,0,Jumat,1,Cerah,4,7,54,6,0,8,8
307,2011-01-14,Semi,2011,Januari,06:00,0,Jumat,1,Cerah,4,9,54,0,0,17,17
308,2011-01-14,Semi,2011,Januari,07:00,0,Jumat,1,Cerah,4,6,74,11,0,70,70
309,2011-01-14,Semi,2011,Januari,08:00,0,Jumat,1,Cerah,5,8,68,0,2,156,158
310,2011-01-14,Semi,2011,Januari,09:00,0,Jumat,1,Cerah,6,8,69,9,0,117,117
311,2011-01-14,Semi,2011,Januari,10:00,0,Jumat,1,Cerah,7,9,55,13,4,40,44
312,2011-01-14,Semi,2011,Januari,11:00,0,Jumat,1,Cerah,7,8,51,19,6,47,53
313,2011-01-14,Semi,2011,Januari,12:00,0,Jumat,1,Cerah,8,10,44,17,2,59,61
314,2011-01-14,Semi,2011,Januari,13:00,0,Jumat,1,Cerah,9,10,37,26,4,73,77
315,2011-01-14,Semi,2011,Januari,14:00,0,Jumat,1,Cerah,9,11,41,19,5,59,64
316,2011-01-14,Semi,2011,Januari,15:00,0,Jumat,1,Cerah,10,12,38,11,9,59,68
317,2011-01-14,Semi,2011,Januari,16:00,0,Jumat,1,Cerah,9,12,41,7,3,87,90
318,2011-01-14,Semi,2011,Januari,17:00,0,Jumat,1,Cerah,9,11,41,11,4,155,159
319,2011-01-14,Semi,2011,Januari,18:00,0,Jumat,1,Cerah,8,13,47,0,5,134,139
320,2011-01-14,Semi,2011,Januari,19:00,0,Jumat,1,Cerah,7,10,59,6,3,89,92
321,2011-01-14,Semi,2011,Januari,20:00,0,Jumat,1,Cerah,7,12,59,0,0,68,68
322,2011-01-14,Semi,2011,Januari,21:00,0,Jumat,1,Cerah,7,11,69,0,4,48,52
323,2011-01-14,Semi,2011,Januari,22:00,0,Jumat,1,Berkabut,7,11,69,0,2,34,36
324,2011-01-14,Semi,2011,Januari,23:00,0,Jumat,1,Berkabut,7,12,55,0,1,26,27
325,2011-01-15,Semi,2011,Januari,00:00,0,Sabtu,0,Cerah,7,12,55,0,3,25,28
326,2011-01-15,Semi,2011,Januari,01:00,0,Sabtu,0,Berkabut,7,10,59,6,2,18,20
327,2011-01-15,Semi,2011,Januari,02:00,0,Sabtu,0,Berkabut,7,10,59,6,0,12,12
328,2011-01-15,Semi,2011,Januari,03:00,0,Sabtu,0,Berkabut,7,11,59,0,1,7,8
329,2011-01-15,Semi,2011,Januari,04:00,0,Sabtu,0,Berkabut,7,11,59,0,0,5,5
330,2011-01-15,Semi,2011,Januari,05:00,0,Sabtu,0,Cerah,7,11,59,0,0,1,1
331,2011-01-15,Semi,2011,Januari,06:00,0,Sabtu,0,Cerah,6,8,63,7,1,2,3
332,2011-01-15,Semi,2011,Januari,07:00,0,Sabtu,0,Cerah,6,11,63,0,1,9,10
333,2011-01-15,Semi,2011,Januari,08:00,0,Sabtu,0,Cerah,6,8,63,9,1,22,23
334,2011-01-15,Semi,2011,Januari,09:00,0,Sabtu,0,Cerah,7,9,64,9,2,31,33
335,2011-01-15,Semi,2011,Januari,10:00,0,Sabtu,0,Cerah,7,10,59,11,2,57,59
336,2011-01-15,Semi,2011,Januari,11:00,0,Sabtu,0,Cerah,8,10,55,15,18,54,72
337,2011-01-15,Semi,2011,Januari,12:00,0,Sabtu,0,Cerah,10,11,48,15,15,74,89
338,2011-01-15,Semi,2011,Januari,13:00,0,Sabtu,0,Cerah,11,13,38,20,21,80,101
339,2011-01-15,Semi,2011,Januari,14:00,0,Sabtu,0,Cerah,12,14,39,19,26,92,118
340,2011-01-15,Semi,2011,Januari,15:00,0,Sabtu,0,Berkabut,13,16,36,13,21,108,129
341,2011-01-15,Semi,2011,Januari,16:00,0,Sabtu,0,Berkabut,14,17,34,13,33,95,128
342,2011-01-15,Semi,2011,Januari,17:00,0,Sabtu,0,Berkabut,13,15,36,19,29,54,83
343,2011-01-15,Semi,2011,Januari,18:00,0,Sabtu,0,Berkabut,12,14,45,17,15,69,84
344,2011-01-15,Semi,2011,Januari,19:00,0,Sabtu,0,Berkabut,13,15,39,17,14,60,74
345,2011-01-15,Semi,2011,Januari,20:00,0,Sabtu,0,Berkabut,13,15,39,17,6,35,41
346,2011-01-15,Semi,2011,Januari,21:00,0,Sabtu,0,Berkabut,13,15,39,15,6,51,57
347,2011-01-15,Semi,2011,Januari,22:00,0,Sabtu,0,Berkabut,12,16,42,7,0,26,26
348,2011-01-15,Semi,2011,Januari,23:00,0,Sabtu,0,Cerah,12,14,45,19,5,39,44
349,2011-01-16,Semi,2011,Januari,00:00,0,Minggu,0,Cerah,11,15,56,0,6,33,39
350,2011-01-16,Semi,2011,Januari,01:00,0,Minggu,0,Cerah,11,14,56,9,4,19,23
351,2011-01-16,Semi,2011,Januari,02:00,0,Minggu,0,Cerah,11,14,56,6,3,13,16
352,2011-01-16,Semi,2011,Januari,03:00,0,Minggu,0,Cerah,9,14,69,0,9,6,15
353,2011-01-16,Semi,2011,Januari,04:00,0,Minggu,0,Cerah,11,13,56,11,0,1,1
354,2011-01-16,Semi,2011,Januari,05:00,0,Minggu,0,Berkabut,11,13,56,11,1,1,2
355,2011-01-16,Semi,2011,Januari,06:00,0,Minggu,0,Berkabut,11,13,56,11,0,1,1
356,2011-01-16,Semi,2011,Januari,07:00,0,Minggu,0,Berkabut,10,11,56,20,0,3,3
357,2011-01-16,Semi,2011,Januari,08:00,0,Minggu,0,Cerah,9,11,55,19,0,18,18
358,2011-01-16,Semi,2011,Januari,09:00,0,Minggu,0,Cerah,9,11,51,17,3,29,32
359,2011-01-16,Semi,2011,Januari,10:00,0,Minggu,0,Cerah,9,11,51,19,8,71,79
360,2011-01-16,Semi,2011,Januari,11:00,0,Minggu,0,Cerah,10,11,44,17,23,70,93
361,2011-01-16,Semi,2011,Januari,12:00,0,Minggu,0,Cerah,10,11,41,19,29,75,104
362,2011-01-16,Semi,2011,Januari,13:00,0,Minggu,0,Cerah,11,11,35,20,23,95,118
363,2011-01-16,Semi,2011,Januari,14:00,0,Minggu,0,Cerah,11,14,36,17,22,69,91
364,2011-01-16,Semi,2011,Januari,15:00,0,Minggu,0,Cerah,11,12,38,17,35,78,113
365,2011-01-16,Semi,2011,Januari,16:00,0,Minggu,0,Cerah,10,11,38,15,22,77,99
366,2011-01-16,Semi,2011,Januari,17:00,0,Minggu,0,Cerah,9,11,37,17,23,82,105
367,2011-01-16,Semi,2011,Januari,18:00,0,Minggu,0,Cerah,8,11,40,11,11,56,67
368,2011-01-16,Semi,2011,Januari,19:00,0,Minggu,0,Cerah,7,10,47,9,14,47,61
369,2011-01-16,Semi,2011,Januari,20:00,0,Minggu,0,Cerah,7,10,47,11,7,50,57
370,2011-01-16,Semi,2011,Januari,21:00,0,Minggu,0,Cerah,7,10,51,11,6,22,28
371,2011-01-16,Semi,2011,Januari,22:00,0,Minggu,0,Berkabut,8,11,49,9,2,19,21
372,2011-01-16,Semi,2011,Januari,23:00,0,Minggu,0,Berkabut,8,11,40,7,0,18,18
373,2011-01-17,Semi,2011,Januari,00:00,1,Senin,0,Berkabut,8,10,47,15,1,16,17
374,2011-01-17,Semi,2011,Januari,01:00,1,Senin,0,Berkabut,8,10,44,13,1,15,16
375,2011-01-17,Semi,2011,Januari,02:00,1,Senin,0,Berkabut,7,8,43,17,0,8,8
376,2011-01-17,Semi,2011,Januari,03:00,1,Senin,0,Berkabut,7,9,43,13,0,2,2
377,2011-01-17,Semi,2011,Januari,04:00,1,Senin,0,Berkabut,7,10,43,9,1,2,3
378,2011-01-17,Semi,2011,Januari,05:00,1,Senin,0,Berkabut,7,10,43,11,0,1,1
379,2011-01-17,Semi,2011,Januari,06:00,1,Senin,0,Berkabut,7,9,43,13,0,5,5
380,2011-01-17,Semi,2011,Januari,07:00,1,Senin,0,Berkabut,7,9,50,9,4,9,13
381,2011-01-17,Semi,2011,Januari,08:00,1,Senin,0,Berkabut,7,8,47,15,3,30,33
382,2011-01-17,Semi,2011,Januari,09:00,1,Senin,0,Berkabut,7,8,47,15,8,39,47
383,2011-01-17,Semi,2011,Januari,10:00,1,Senin,0,Berkabut,7,8,50,17,7,50,57
384,2011-01-17,Semi,2011,Januari,11:00,1,Senin,0,Berkabut,7,8,55,13,9,55,64
385,2011-01-17,Semi,2011,Januari,12:00,1,Senin,0,Berkabut,7,10,47,9,10,70,80
386,2011-01-17,Semi,2011,Januari,13:00,1,Senin,0,Berkabut,7,10,47,9,13,80,93
387,2011-01-17,Semi,2011,Januari,14:00,1,Senin,0,Berkabut,7,11,43,7,12,74,86
388,2011-01-17,Semi,2011,Januari,15:00,1,Senin,0,Berkabut,8,11,47,11,21,72,93
389,2011-01-17,Semi,2011,Januari,16:00,1,Senin,0,Berkabut,8,11,47,11,6,76,82
390,2011-01-17,Semi,2011,Januari,17:00,1,Senin,0,Cerah,8,10,51,13,4,67,71
391,2011-01-17,Semi,2011,Januari,18:00,1,Senin,0,Berkabut,7,8,55,17,7,85,92
392,2011-01-17,Semi,2011,Januari,19:00,1,Senin,0,Hujan/Salju Ringan,7,9,59,13,2,58,60
393,2011-01-17,Semi,2011,Januari,20:00,1,Senin,0,Hujan/Salju Ringan,7,8,80,13,4,29,33
394,2011-01-17,Semi,2011,Januari,21:00,1,Senin,0,Hujan/Salju Ringan,7,8,80,13,3,24,27
395,2011-01-17,Semi,2011,Januari,22:00,1,Senin,0,Hujan/Salju Ringan,6,6,93,17,0,13,13
396,2011-01-17,Semi,2011,Januari,23:00,1,Senin,0,Hujan/Salju Ringan,7,7,86,19,1,3,4
397,2011-01-18,Semi,2011,Januari,12:00,0,Selasa,1,Berkabut,8,9,86,22,0,3,3
398,2011-01-18,Semi,2011,Januari,13:00,0,Selasa,1,Berkabut,8,10,86,15,0,22,22
399,2011-01-18,Semi,2011,Januari,14:00,0,Selasa,1,Berkabut,9,11,80,11,2,26,28
400,2011-01-18,Semi,2011,Januari,15:00,0,Selasa,1,Berkabut,9,11,87,11,3,32,35
401,2011-01-18,Semi,2011,Januari,16:00,0,Selasa,1,Berkabut,9,11,87,13,0,61,61
402,2011-01-18,Semi,2011,Januari,17:00,0,Selasa,1,Berkabut,9,11,82,13,1,124,125
403,2011-01-18,Semi,2011,Januari,18:00,0,Selasa,1,Berkabut,9,11,80,11,1,132,133
404,2011-01-18,Semi,2011,Januari,19:00,0,Selasa,1,Berkabut,9,11,80,9,1,98,99
405,2011-01-18,Semi,2011,Januari,20:00,0,Selasa,1,Berkabut,9,14,87,0,0,83,83
406,2011-01-18,Semi,2011,Januari,21:00,0,Selasa,1,Berkabut,9,12,93,7,0,41,41
407,2011-01-18,Semi,2011,Januari,22:00,0,Selasa,1,Berkabut,9,13,93,6,0,33,33
408,2011-01-18,Semi,2011,Januari,23:00,0,Selasa,1,Berkabut,9,14,93,0,1,19,20
409,2011-01-19,Semi,2011,Januari,00:00,0,Rabu,1,Berkabut,9,14,93,0,0,3,3
410,2011-01-19,Semi,2011,Januari,01:00,0,Rabu,1,Hujan/Salju Ringan,9,11,93,9,1,6,7
411,2011-01-19,Semi,2011,Januari,02:00,0,Rabu,1,Hujan/Salju Ringan,9,11,93,9,0,3,3
412,2011-01-19,Semi,2011,Januari,04:00,0,Rabu,1,Hujan/Salju Ringan,9,11,93,9,1,1,2
413,2011-01-19,Semi,2011,Januari,05:00,0,Rabu,1,Berkabut,9,13,93,6,0,7,7
414,2011-01-19,Semi,2011,Januari,06:00,0,Rabu,1,Berkabut,9,13,93,6,0,32,32
415,2011-01-19,Semi,2011,Januari,07:00,0,Rabu,1,Berkabut,10,13,92,7,1,89,90
416,2011-01-19,Semi,2011,Januari,08:00,0,Rabu,1,Berkabut,10,13,93,7,1,196,197
417,2011-01-19,Semi,2011,Januari,09:00,0,Rabu,1,Berkabut,10,13,93,7,2,107,109
418,2011-01-19,Semi,2011,Januari,10:00,0,Rabu,1,Berkabut,11,14,93,9,1,46,47
419,2011-01-19,Semi,2011,Januari,11:00,0,Rabu,1,Berkabut,11,15,87,6,5,47,52
420,2011-01-19,Semi,2011,Januari,12:00,0,Rabu,1,Berkabut,12,16,81,6,5,65,70
421,2011-01-19,Semi,2011,Januari,13:00,0,Rabu,1,Cerah,16,20,62,19,11,67,78
422,2011-01-19,Semi,2011,Januari,14:00,0,Rabu,1,Cerah,16,20,58,17,7,68,75
423,2011-01-19,Semi,2011,Januari,15:00,0,Rabu,1,Cerah,16,20,54,19,4,78,82
424,2011-01-19,Semi,2011,Januari,16:00,0,Rabu,1,Cerah,16,20,58,26,10,94,104
425,2011-01-19,Semi,2011,Januari,17:00,0,Rabu,1,Cerah,15,17,57,22,7,190,197
426,2011-01-19,Semi,2011,Januari,18:00,0,Rabu,1,Cerah,14,16,61,19,5,156,161
427,2011-01-19,Semi,2011,Januari,19:00,0,Rabu,1,Cerah,13,14,57,28,4,108,112
428,2011-01-19,Semi,2011,Januari,20:00,0,Rabu,1,Cerah,13,15,49,20,2,74,76
429,2011-01-19,Semi,2011,Januari,21:00,0,Rabu,1,Cerah,13,14,49,28,4,55,59
430,2011-01-19,Semi,2011,Januari,22:00,0,Rabu,1,Cerah,12,15,52,11,6,53,59
431,2011-01-19,Semi,2011,Januari,23:00,0,Rabu,1,Cerah,12,14,52,31,1,27,28
432,2011-01-20,Semi,2011,Januari,00:00,0,Kamis,1,Cerah,11,11,56,26,5,8,13
433,2011-01-20,Semi,2011,Januari,01:00,0,Kamis,1,Cerah,11,14,56,0,2,3,5
434,2011-01-20,Semi,2011,Januari,02:00,0,Kamis,1,Cerah,11,14,56,0,0,2,2
435,2011-01-20,Semi,2011,Januari,03:00,0,Kamis,1,Cerah,11,13,56,11,0,1,1
436,2011-01-20,Semi,2011,Januari,04:00,0,Kamis,1,Cerah,11,13,56,11,0,1,1
437,2011-01-20,Semi,2011,Januari,05:00,0,Kamis,1,Cerah,10,11,60,15,0,6,6
438,2011-01-20,Semi,2011,Januari,06:00,0,Kamis,1,Cerah,9,11,60,15,0,35,35
439,2011-01-20,Semi,2011,Januari,07:00,0,Kamis,1,Cerah,9,11,55,15,1,100,101
440,2011-01-20,Semi,2011,Januari,08:00,0,Kamis,1,Cerah,9,11,55,19,2,247,249
441,2011-01-20,Semi,2011,Januari,09:00,0,Kamis,1,Berkabut,10,11,52,15,3,140,143
442,2011-01-20,Semi,2011,Januari,10:00,0,Kamis,1,Cerah,11,11,48,20,1,56,57
443,2011-01-20,Semi,2011,Januari,11:00,0,Kamis,1,Berkabut,11,14,45,11,5,63,68
444,2011-01-20,Semi,2011,Januari,12:00,0,Kamis,1,Berkabut,12,17,42,0,7,77,84
445,2011-01-20,Semi,2011,Januari,13:00,0,Kamis,1,Berkabut,11,14,45,7,12,86,98
446,2011-01-20,Semi,2011,Januari,14:00,0,Kamis,1,Berkabut,12,15,45,9,6,75,81
447,2011-01-20,Semi,2011,Januari,15:00,0,Kamis,1,Berkabut,13,16,45,13,8,62,70
448,2011-01-20,Semi,2011,Januari,16:00,0,Kamis,1,Berkabut,12,15,49,9,8,83,91
449,2011-01-20,Semi,2011,Januari,17:00,0,Kamis,1,Berkabut,12,16,49,7,8,207,215
450,2011-01-20,Semi,2011,Januari,18:00,0,Kamis,1,Berkabut,11,13,56,13,1,184,185
451,2011-01-20,Semi,2011,Januari,19:00,0,Kamis,1,Cerah,11,11,56,22,6,146,152
452,2011-01-20,Semi,2011,Januari,20:00,0,Kamis,1,Berkabut,11,12,60,19,2,124,126
453,2011-01-20,Semi,2011,Januari,21:00,0,Kamis,1,Berkabut,10,11,60,17,3,54,57
454,2011-01-20,Semi,2011,Januari,22:00,0,Kamis,1,Berkabut,10,11,65,19,0,56,56
455,2011-01-20,Semi,2011,Januari,23:00,0,Kamis,1,Berkabut,10,11,65,22,3,28,31
456,2011-01-21,Semi,2011,Januari,00:00,0,Jumat,1,Berkabut,10,11,70,17,1,20,21
457,2011-01-21,Semi,2011,Januari,01:00,0,Jumat,1,Berkabut,10,11,70,17,0,6,6
458,2011-01-21,Semi,2011,Januari,02:00,0,Jumat,1,Hujan/Salju Ringan,10,12,75,11,0,2,2
459,2011-01-21,Semi,2011,Januari,03:00,0,Jumat,1,Hujan/Salju Ringan,9,11,80,20,0,1,1
460,2011-01-21,Semi,2011,Januari,04:00,0,Jumat,1,Berkabut,9,13,87,6,0,1,1
461,2011-01-21,Semi,2011,Januari,05:00,0,Jumat,1,Cerah,10,10,60,28,1,4,5
462,2011-01-21,Semi,2011,Januari,06:00,0,Jumat,1,Cerah,9,11,55,17,0,27,27
463,2011-01-21,Semi,2011,Januari,07:00,0,Jumat,1,Cerah,8,9,51,19,2,66,68
464,2011-01-21,Semi,2011,Januari,08:00,0,Jumat,1,Cerah,8,9,47,22,7,210,217
465,2011-01-21,Semi,2011,Januari,09:00,0,Jumat,1,Cerah,8,9,51,24,7,159,166
466,2011-01-21,Semi,2011,Januari,10:00,0,Jumat,1,Cerah,8,8,47,31,6,57,63
467,2011-01-21,Semi,2011,Januari,11:00,0,Jumat,1,Cerah,9,9,41,31,6,53,59
468,2011-01-21,Semi,2011,Januari,12:00,0,Jumat,1,Cerah,9,9,27,39,11,67,78
469,2011-01-21,Semi,2011,Januari,13:00,0,Jumat,1,Cerah,8,8,21,39,8,65,73
470,2011-01-21,Semi,2011,Januari,14:00,0,Jumat,1,Cerah,8,8,25,35,6,56,62
471,2011-01-21,Semi,2011,Januari,15:00,0,Jumat,1,Cerah,7,6,26,30,4,61,65
472,2011-01-21,Semi,2011,Januari,16:00,0,Jumat,1,Cerah,7,7,26,24,0,97,97
473,2011-01-21,Semi,2011,Januari,17:00,0,Jumat,1,Cerah,6,6,28,24,10,151,161
474,2011-01-21,Semi,2011,Januari,18:00,0,Jumat,1,Cerah,5,6,30,17,1,119,120
475,2011-01-21,Semi,2011,Januari,19:00,0,Jumat,1,Cerah,5,5,30,22,3,93,96
476,2011-01-21,Semi,2011,Januari,20:00,0,Jumat,1,Cerah,4,4,33,28,1,52,53
477,2011-01-21,Semi,2011,Januari,21:00,0,Jumat,1,Cerah,3,4,38,19,0,41,41
478,2011-01-21,Semi,2011,Januari,22:00,0,Jumat,1,Cerah,2,2,41,26,1,33,34
479,2011-01-21,Semi,2011,Januari,23:00,0,Jumat,1,Cerah,2,2,38,22,0,27,27
480,2011-01-22,Semi,2011,Januari,00:00,0,Sabtu,0,Cerah,2,2,45,17,0,13,13
481,2011-01-22,Semi,2011,Januari,01:00,0,Sabtu,0,Berkabut,2,0,41,26,3,9,12
482,2011-01-22,Semi,2011,Januari,02:00,0,Sabtu,0,Berkabut,2,2,41,17,0,11,11
483,2011-01-22,Semi,2011,Januari,03:00,0,Sabtu,0,Berkabut,2,2,41,19,1,6,7
484,2011-01-22,Semi,2011,Januari,04:00,0,Sabtu,0,Berkabut,1,1,48,20,0,3,3
485,2011-01-22,Semi,2011,Januari,06:00,0,Sabtu,0,Berkabut,1,2,44,15,0,2,2
486,2011-01-22,Semi,2011,Januari,07:00,0,Sabtu,0,Cerah,1,1,44,19,0,8,8
487,2011-01-22,Semi,2011,Januari,08:00,0,Sabtu,0,Cerah,1,0,44,22,1,26,27
488,2011-01-22,Semi,2011,Januari,09:00,0,Sabtu,0,Cerah,2,2,41,17,3,37,40
489,2011-01-22,Semi,2011,Januari,10:00,0,Sabtu,0,Berkabut,2,3,41,11,3,50,53
490,2011-01-22,Semi,2011,Januari,11:00,0,Sabtu,0,Berkabut,2,4,38,9,4,59,63
491,2011-01-22,Semi,2011,Januari,12:00,0,Sabtu,0,Berkabut,2,5,38,7,10,60,70
492,2011-01-22,Semi,2011,Januari,13:00,0,Sabtu,0,Cerah,3,8,35,0,12,72,84
493,2011-01-22,Semi,2011,Januari,14:00,0,Sabtu,0,Cerah,4,7,33,7,11,64,75
494,2011-01-22,Semi,2011,Januari,15:00,0,Sabtu,0,Cerah,5,8,28,0,10,93,103
495,2011-01-22,Semi,2011,Januari,16:00,0,Sabtu,0,Cerah,5,7,28,13,11,72,83
496,2011-01-22,Semi,2011,Januari,17:00,0,Sabtu,0,Cerah,5,10,28,0,8,59,67
497,2011-01-22,Semi,2011,Januari,18:00,0,Sabtu,0,Cerah,3,5,35,13,0,54,54
498,2011-01-22,Semi,2011,Januari,19:00,0,Sabtu,0,Cerah,3,5,35,9,6,53,59
499,2011-01-22,Semi,2011,Januari,20:00,0,Sabtu,0,Cerah,2,4,45,11,1,44,45
500,2011-01-22,Semi,2011,Januari,21:00,0,Sabtu,0,Cerah,2,5,41,6,0,39,39
501,2011-01-22,Semi,2011,Januari,22:00,0,Sabtu,0,Cerah,2,8,49,0,7,23,30
502,2011-01-22,Semi,2011,Januari,23:00,0,Sabtu,0,Cerah,2,4,57,7,2,31,33
503,2011-01-23,Semi,2011,Januari,00:00,0,Minggu,0,Cerah,2,4,57,7,2,20,22
504,2011-01-23,Semi,2011,Januari,01:00,0,Minggu,0,Cerah,2,4,57,7,1,12,13
505,2011-01-23,Semi,2011,Januari,02:00,0,Minggu,0,Cerah,1,3,62,9,3,15,18
506,2011-01-23,Semi,2011,Januari,03:00,0,Minggu,0,Cerah,1,3,62,9,1,4,5
507,2011-01-23,Semi,2011,Januari,05:00,0,Minggu,0,Berkabut,2,4,57,7,0,3,3
508,2011-01-23,Semi,2011,Januari,06:00,0,Minggu,0,Berkabut,2,4,57,7,0,1,1
509,2011-01-23,Semi,2011,Januari,07:00,0,Minggu,0,Cerah,3,5,58,11,1,1,2
510,2011-01-23,Semi,2011,Januari,08:00,0,Minggu,0,Cerah,2,4,62,11,2,17,19
511,2011-01-23,Semi,2011,Januari,09:00,0,Minggu,0,Cerah,4,4,54,24,3,25,28
512,2011-01-23,Semi,2011,Januari,10:00,0,Minggu,0,Cerah,6,5,46,26,7,51,58
513,2011-01-23,Semi,2011,Januari,11:00,0,Minggu,0,Cerah,6,7,43,15,22,77,99
514,2011-01-23,Semi,2011,Januari,12:00,0,Minggu,0,Cerah,7,6,37,31,24,92,116
515,2011-01-23,Semi,2011,Januari,13:00,0,Minggu,0,Cerah,6,5,33,26,12,75,87
516,2011-01-23,Semi,2011,Januari,14:00,0,Minggu,0,Cerah,7,7,28,24,17,93,110
517,2011-01-23,Semi,2011,Januari,15:00,0,Minggu,0,Cerah,7,7,28,24,13,64,77
518,2011-01-23,Semi,2011,Januari,16:00,0,Minggu,0,Cerah,7,7,26,22,9,56,65
519,2011-01-23,Semi,2011,Januari,17:00,0,Minggu,0,Cerah,6,5,26,26,5,50,55
520,2011-01-23,Semi,2011,Januari,18:00,0,Minggu,0,Cerah,5,6,30,17,5,44,49
521,2011-01-23,Semi,2011,Januari,19:00,0,Minggu,0,Cerah,5,6,30,19,5,45,50
522,2011-01-23,Semi,2011,Januari,20:00,0,Minggu,0,Cerah,4,5,36,17,4,31,35
523,2011-01-23,Semi,2011,Januari,21:00,0,Minggu,0,Cerah,4,5,36,13,5,20,25
524,2011-01-23,Semi,2011,Januari,22:00,0,Minggu,0,Cerah,3,5,38,13,5,23,28
525,2011-01-23,Semi,2011,Januari,23:00,0,Minggu,0,Cerah,2,3,41,15,4,17,21
